id,quote,value,time
0,GBPEUR,1.2092,05:19:56
0,GBPCAD,1.6929,05:19:59
0,GBPAUD,1.8131,05:20:02
0,GBPCHF,1.2255,05:20:05
0,BTCGBP,"31,016.10",05:20:08
0,EURUSD,1.1039,05:20:11
0,EURJPY,127.4396,05:20:14
0,EURCHF,1.0135,05:20:17
0,EURAUD,1.4996,05:20:20
0,BTCEUR,"37,498.75",05:20:23
0,USDCAD,1.2684,05:20:26
0,USDCHF,0.9181,05:20:29
0,USDAUD,1.3585,05:20:31
0,USDJPY,115.4450,05:20:36
0,BTCUSD,"41,396.20",05:20:40
0,INXINDEXSP,"4,363.49",05:20:42
0,DJIINDEXDJX,"33,794.66",05:20:46
0,GBPUSD,1.3346,05:20:49
0,GBPEUR,1.2091,05:20:53
0,GBPCAD,1.6928,05:20:57
0,GBPAUD,1.8133,05:21:00
0,GBPCHF,1.2254,05:21:03
0,BTCGBP,"31,007.26",05:21:06
0,EURUSD,1.1039,05:21:09
0,EURJPY,127.4300,05:21:11
0,EURCHF,1.0137,05:21:15
0,EURAUD,1.4996,05:21:17
0,BTCEUR,"37,504.96",05:21:20
0,USDCAD,1.2684,05:21:23
0,USDCHF,0.9181,05:21:27
0,USDAUD,1.3587,05:21:31
0,USDJPY,115.4450,05:21:33
0,BTCUSD,"41,384.40",05:21:36
0,INXINDEXSP,"4,363.49",05:21:39
0,DJIINDEXDJX,"33,794.66",05:21:42
0,GBPUSD,1.3346,05:21:45
0,GBPEUR,1.2091,05:21:48
0,GBPCAD,1.6928,05:21:51
0,GBPAUD,1.8133,05:21:54
0,GBPCHF,1.2255,05:21:56
0,BTCGBP,"31,007.26",05:21:59
0,EURUSD,1.1037,05:22:02
0,EURJPY,127.4201,05:22:05
0,EURCHF,1.0134,05:22:08
0,EURAUD,1.4996,05:22:10
0,BTCEUR,"37,504.96",05:22:13
0,USDCAD,1.2684,05:22:16
0,USDCHF,0.9181,05:22:19
0,USDAUD,1.3590,05:22:22
0,USDJPY,115.4450,05:22:25
0,BTCUSD,"41,384.40",05:22:27
0,INXINDEXSP,"4,363.49",05:22:30
0,DJIINDEXDJX,"33,794.66",05:22:34
0,GBPUSD,1.3346,05:22:37
0,GBPEUR,1.2093,05:22:39
0,GBPCAD,1.6929,05:22:43
0,GBPAUD,1.8137,05:22:47
0,GBPCHF,1.2254,05:22:50
0,BTCGBP,"31,006.52",05:22:53
0,EURUSD,1.1037,05:22:56
0,EURJPY,127.3845,05:22:59
0,EURCHF,1.0133,05:23:02
0,EURAUD,1.4997,05:23:05
0,BTCEUR,"37,500.47",05:23:08
0,USDCAD,1.2685,05:23:11
0,USDCHF,0.9181,05:23:14
0,USDAUD,1.3590,05:23:17
0,USDJPY,115.4340,05:23:19
0,BTCUSD,"41,384.40",05:23:22
0,INXINDEXSP,"4,363.49",05:23:25
0,DJIINDEXDJX,"33,794.66",05:23:28
0,GBPUSD,1.3346,05:23:33
0,GBPEUR,1.2094,05:23:38
0,GBPCAD,1.6930,05:23:43
0,GBPAUD,1.8139,05:23:46
0,GBPCHF,1.2254,05:23:48
0,BTCGBP,"31,006.52",05:23:51
0,EURUSD,1.1037,05:23:54
0,EURJPY,127.3852,05:23:56
0,EURCHF,1.0133,05:23:59
0,EURAUD,1.4997,05:24:02
0,BTCEUR,"37,500.47",05:24:05
0,USDCAD,1.2685,05:24:08
0,USDCHF,0.9182,05:24:11
0,USDAUD,1.3590,05:24:14
0,USDJPY,115.4340,05:24:17
0,BTCUSD,"41,384.40",05:24:19
0,INXINDEXSP,"4,363.49",05:24:22
0,DJIINDEXDJX,"33,794.66",05:24:25
0,GBPUSD,1.3346,05:24:28
0,GBPEUR,1.2095,05:24:31
0,GBPCAD,1.6930,05:24:33
0,GBPAUD,1.8138,05:24:36
0,GBPCHF,1.2255,05:24:39
0,BTCGBP,"31,007.47",05:24:42
0,EURUSD,1.1035,05:24:45
0,EURJPY,127.3827,05:24:48
0,EURCHF,1.0133,05:24:51
0,EURAUD,1.4997,05:24:54
0,BTCEUR,"37,503.37",05:24:57
0,USDCAD,1.2685,05:25:00
0,USDCHF,0.9182,05:25:03
0,USDAUD,1.3590,05:25:06
0,USDJPY,115.4310,05:25:09
0,BTCUSD,"41,384.40",05:25:11
0,INXINDEXSP,"4,363.49",05:25:15
0,DJIINDEXDJX,"33,794.66",05:25:19
0,GBPUSD,1.3347,05:25:23
0,GBPEUR,1.2095,05:25:26
0,GBPCAD,1.6930,05:25:28
0,GBPAUD,1.8138,05:25:31
0,GBPCHF,1.2255,05:25:34
0,BTCGBP,"30,981.17",05:25:37
0,EURUSD,1.1034,05:25:40
